Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
81,Exit short,2023-07-10 16:00,Buy signal — close short,30841.71,72.346268,2163907.261,-69133.43,-3.19,1758.08,9772.96,0.45,-68328.46,-3.16,1094771.8,109.48,23
81,Entry short,2023-07-06 20:00,Sell,29910.42,72.346268,2163907.261,-69133.43,-3.19,1758.08,9772.96,0.45,-68328.46,-3.16,1094771.8,109.48,23
82,Exit long,2023-07-14 16:00,Sell signal — close long,30127.83,67.921907,2094827.758,-50144.56,-2.39,1656.47,66095.71,3.15,-61722.45,-2.95,1044627.2,104.46,24
82,Entry long,2023-07-10 16:00,Buy,30841.71,67.921907,2094827.758,-50144.56,-2.39,1656.47,66095.71,3.15,-61722.45,-2.95,1044627.2,104.46,24
83,Exit short,2023-08-01 20:00,Buy signal — close short,29698.58,67.865134,2044629.22,27507.06,1.34,1624.05,101207.2,4.95,-22310.74,-1.09,1072134.2,107.21,109
83,Entry short,2023-07-14 16:00,Sell,30127.83,67.865134,2044629.22,27507.06,1.34,1624.05,101207.2,4.95,-22310.74,-1.09,1072134.2,107.21,109
84,Exit long,2023-08-04 16:00,Sell signal — close long,28993.75,69.771448,2072112.93,-50815.03,-2.45,1638.02,21652.21,1.04,-54717.52,-2.64,1021319.2,102.13,17
84,Entry long,2023-08-01 20:00,Buy,29698.58,69.771448,2072112.93,-50815.03,-2.45,1638.02,21652.21,1.04,-54717.52,-2.64,1021319.2,102.13,17
85,Exit short,2023-08-08 08:00,Buy signal — close short,29394.57,69.715757,2021321.23,-29571.7,-1.46,1628.23,22499.54,1.11,-28973.69,-1.43,991747.5,99.17,22
85,Entry short,2023-08-04 16:00,Sell,28993.75,69.715757,2021321.23,-29571.7,-1.46,1628.23,22499.54,1.11,-28973.69,-1.43,991747.5,99.17,22
86,Exit long,2023-08-15 16:00,Sell signal — close long,29151.08,67.759858,1991771.889,-18085.67,-0.91,1586.82,53657.82,2.69,-23391.91,-1.17,973661.8,97.37,44
86,Entry long,2023-08-08 08:00,Buy,29394.57,67.759858,1991771.889,-18085.67,-0.91,1586.82,53657.82,2.69,-23391.91,-1.17,973661.8,97.37,44
87,Exit short,2023-08-23 16:00,Buy signal — close short,26630.32,67.704655,1973663.814,169156.52,8.57,1510.66,254770.56,12.90,-5660.82,-0.29,1142818.4,114.28,48
87,Entry short,2023-08-15 16:00,Sell,29151.08,67.704655,1973663.814,169156.52,8.57,1510.66,254770.56,12.90,-5660.82,-0.29,1142818.4,114.28,48
88,Exit long,2023-08-31 16:00,Sell signal — close long,26167.76,80.460311,2142683.829,-38916.98,-1.82,1699.26,120073.16,5.60,-70539.73,-3.29,1103901.4,110.39,48
88,Entry long,2023-08-23 16:00,Buy,26630.32,80.460311,2142683.829,-38916.98,-1.82,1699.26,120073.16,5.60,-70539.73,-3.29,1103901.4,110.39,48
89,Exit short,2023-09-07 20:00,Buy signal — close short,26251.61,80.4006,2103903.605,-8427.41,-0.40,1685.82,66527.71,3.16,-21159.6,-1.01,1095474,109.55,43
89,Entry short,2023-08-31 16:00,Sell,26167.76,80.4006,2103903.605,-8427.41,-0.40,1685.82,66527.71,3.16,-21159.6,-1.01,1095474,109.55,43
90,Exit long,2023-09-11 08:00,Sell signal — close long,25594.81,79.822976,2095481.635,-54083.14,-2.58,1655.41,13508.39,0.64,-54654.04,-2.61,1041390.8,104.14,21
90,Entry long,2023-09-07 20:00,Buy,26251.61,79.822976,2095481.635,-54083.14,-2.58,1655.41,13508.39,0.64,-54654.04,-2.61,1041390.8,104.14,21
91,Exit short,2023-09-12 00:00,Buy signal — close short,25790.98,79.758087,2041393.083,-17285.52,-0.85,1639.37,53033.71,2.60,-28132.11,-1.38,1024105.3,102.41,4
91,Entry short,2023-09-11 08:00,Sell,25594.81,79.758087,2041393.083,-17285.52,-0.85,1639.37,53033.71,2.60,-28132.11,-1.38,1024105.3,102.41,4
92,Exit long,2023-09-21 12:00,Sell signal — close long,26590.96,78.481704,2024120.058,61139.38,3.02,1644.41,132540.97,6.55,-14592.6,-0.72,1085244.8,108.52,57
92,Entry long,2023-09-12 00:00,Buy,25790.98,78.481704,2024120.058,61139.38,3.02,1644.41,132540.97,6.55,-14592.6,-0.72,1085244.8,108.52,57
93,Exit short,2023-09-27 08:00,Buy signal — close short,26741.7,78.419392,2085246.916,-13493.86,-0.65,1672.93,46306.15,2.22,-18087.15,-0.87,1071750.9,107.18,35
93,Entry short,2023-09-21 12:00,Sell,26590.96,78.419392,2085246.916,-13493.86,-0.65,1672.93,46306.15,2.22,-18087.15,-0.87,1071750.9,107.18,35
94,Exit long,2023-10-02 20:00,Sell signal — close long,27505.9,77.473104,2071762.505,57523.86,2.78,1681.09,141961.2,6.85,-50918.16,-2.46,1129274.6,112.93,33
